planet,endpoint_type,to_sign,event_utc_dt,year,to_nakshatra,to_pada
venus,rashi,Aries,1945-01-25T23:26:15+00:00,1945,,
venus,rashi,Pisces,1945-05-17T13:07:30+00:00,1945,,
venus,rashi,Aries,1945-09-07T13:58:07.500000+00:00,1945,,
venus,rashi,Pisces,1945-12-28T01:30:00+00:00,1945,,
venus,rashi,Aries,1946-04-20T05:54:22.500000+00:00,1946,,
venus,rashi,Pisces,1946-08-09T22:01:52.500000+00:00,1946,,
venus,rashi,Aries,1946-12-01T02:15:00+00:00,1946,,
venus,rashi,Pisces,1947-03-22T13:41:15+00:00,1947,,
venus,rashi,Aries,1947-07-13T14:43:07.500000+00:00,1947,,
venus,rashi,Pisces,1947-11-02T04:41:15+00:00,1947,,
venus,rashi,Aries,1948-02-23T10:18:45+00:00,1948,,
venus,rashi,Pisces,1948-06-14T01:18:45+00:00,1948,,
venus,rashi,Aries,1948-10-05T03:11:15+00:00,1948,,
venus,rashi,Pisces,1949-01-24T13:58:07.500000+00:00,1949,,
venus,rashi,Aries,1949-05-17T17:20:37.500000+00:00,1949,,
venus,rashi,Pisces,1949-09-06T08:54:22.500000+00:00,1949,,
venus,rashi,Aries,1949-12-28T14:09:22.500000+00:00,1949,,
venus,rashi,Pisces,1950-04-19T02:37:30+00:00,1950,,
venus,rashi,Aries,1950-08-10T03:22:30+00:00,1950,,
venus,rashi,Pisces,1950-11-29T16:13:07.500000+00:00,1950,,
venus,rashi,Aries,1951-03-22T21:22:30+00:00,1951,,
venus,rashi,Pisces,1951-07-12T12:56:15+00:00,1951,,
venus,rashi,Aries,1951-11-02T15:50:37.500000+00:00,1951,,
venus,rashi,Pisces,1952-02-22T02:54:22.500000+00:00,1952,,
venus,rashi,Aries,1952-06-14T05:03:45+00:00,1952,,
venus,rashi,Pisces,1952-10-03T20:03:45+00:00,1952,,
venus,rashi,Aries,1953-01-25T01:24:22.500000+00:00,1953,,
venus,rashi,Pisces,1953-05-16T15:05:37.500000+00:00,1953,,
venus,rashi,Aries,1953-09-06T16:30:00+00:00,1953,,
venus,rashi,Pisces,1953-12-27T04:07:30+00:00,1953,,
venus,rashi,Aries,1954-04-19T08:31:52.500000+00:00,1954,,
venus,rashi,Pisces,1954-08-09T00:05:37.500000+00:00,1954,,
venus,rashi,Aries,1954-11-30T04:07:30+00:00,1954,,
venus,rashi,Pisces,1955-03-21T16:07:30+00:00,1955,,
venus,rashi,Aries,1955-07-12T17:20:37.500000+00:00,1955,,
venus,rashi,Pisces,1955-11-01T07:18:45+00:00,1955,,
venus,rashi,Aries,1956-02-22T12:39:22.500000+00:00,1956,,
venus,rashi,Pisces,1956-06-13T03:11:15+00:00,1956,,
venus,rashi,Aries,1956-10-04T05:20:37.500000+00:00,1956,,
venus,rashi,Pisces,1957-01-23T16:35:37.500000+00:00,1957,,
venus,rashi,Aries,1957-05-16T19:52:30+00:00,1957,,
venus,rashi,Pisces,1957-09-05T11:20:37.500000+00:00,1957,,
venus,rashi,Aries,1957-12-27T16:01:52.500000+00:00,1957,,
venus,rashi,Pisces,1958-04-18T04:41:15+00:00,1958,,
venus,rashi,Aries,1958-08-09T06:00:00+00:00,1958,,
venus,rashi,Pisces,1958-11-28T18:50:37.500000+00:00,1958,,
venus,rashi,Aries,1959-03-21T23:48:45+00:00,1959,,
venus,rashi,Pisces,1959-07-11T15:00:00+00:00,1959,,
venus,rashi,Aries,1959-11-01T17:48:45+00:00,1959,,
venus,rashi,Pisces,1960-02-21T05:26:15+00:00,1960,,
venus,rashi,Aries,1960-06-13T07:46:52.500000+00:00,1960,,
venus,rashi,Pisces,1960-10-02T22:30:00+00:00,1960,,
venus,rashi,Aries,1961-01-24T03:39:22.500000+00:00,1961,,
venus,rashi,Pisces,1961-05-15T17:03:45+00:00,1961,,
venus,rashi,Aries,1961-09-05T18:50:37.500000+00:00,1961,,
venus,rashi,Pisces,1961-12-26T06:45:00+00:00,1961,,
venus,rashi,Aries,1962-04-18T11:03:45+00:00,1962,,
venus,rashi,Pisces,1962-08-08T02:20:37.500000+00:00,1962,,
venus,rashi,Aries,1962-11-29T06:05:37.500000+00:00,1962,,
venus,rashi,Pisces,1963-03-20T18:11:15+00:00,1963,,
venus,rashi,Aries,1963-07-11T20:03:45+00:00,1963,,
venus,rashi,Pisces,1963-10-31T09:45:00+00:00,1963,,
venus,rashi,Aries,1964-02-21T14:48:45+00:00,1964,,
venus,rashi,Pisces,1964-06-12T05:09:22.500000+00:00,1964,,
venus,rashi,Aries,1964-10-03T07:30:00+00:00,1964,,
venus,rashi,Pisces,1965-01-22T19:13:07.500000+00:00,1965,,
venus,rashi,Aries,1965-05-15T22:35:37.500000+00:00,1965,,
venus,rashi,Pisces,1965-09-04T13:30:00+00:00,1965,,
venus,rashi,Aries,1965-12-26T18:11:15+00:00,1965,,
venus,rashi,Pisces,1966-04-17T06:45:00+00:00,1966,,
venus,rashi,Aries,1966-08-08T08:31:52.500000+00:00,1966,,
venus,rashi,Pisces,1966-11-27T21:33:45+00:00,1966,,
venus,rashi,Aries,1967-03-21T02:03:45+00:00,1967,,
venus,rashi,Pisces,1967-07-10T17:03:45+00:00,1967,,
venus,rashi,Aries,1967-10-31T19:58:07.500000+00:00,1967,,
venus,rashi,Pisces,1968-02-20T07:46:52.500000+00:00,1968,,
venus,rashi,Aries,1968-06-12T10:30:00+00:00,1968,,
venus,rashi,Pisces,1968-10-02T00:50:37.500000+00:00,1968,,
venus,rashi,Aries,1969-01-23T05:37:30+00:00,1969,,
venus,rashi,Pisces,1969-05-14T19:01:52.500000+00:00,1969,,
venus,rashi,Aries,1969-09-04T21:05:37.500000+00:00,1969,,
venus,rashi,Pisces,1969-12-25T09:28:07.500000+00:00,1969,,
venus,rashi,Aries,1970-04-17T13:35:37.500000+00:00,1970,,
venus,rashi,Pisces,1970-08-07T04:18:45+00:00,1970,,
venus,rashi,Aries,1970-11-28T08:09:22.500000+00:00,1970,,
venus,rashi,Pisces,1971-03-19T20:26:15+00:00,1971,,
venus,rashi,Aries,1971-07-10T22:35:37.500000+00:00,1971,,
venus,rashi,Pisces,1971-10-30T12:28:07.500000+00:00,1971,,
venus,rashi,Aries,1972-02-20T16:58:07.500000+00:00,1972,,
venus,rashi,Pisces,1972-06-11T07:07:30+00:00,1972,,
venus,rashi,Aries,1972-10-02T09:45:00+00:00,1972,,
venus,rashi,Pisces,1973-01-21T21:45:00+00:00,1973,,
venus,rashi,Aries,1973-05-15T01:18:45+00:00,1973,,
venus,rashi,Pisces,1973-09-03T15:45:00+00:00,1973,,
venus,rashi,Aries,1973-12-25T20:03:45+00:00,1973,,
venus,rashi,Pisces,1974-04-16T09:00:00+00:00,1974,,
venus,rashi,Aries,1974-08-07T10:58:07.500000+00:00,1974,,
venus,rashi,Pisces,1974-11-27T00:11:15+00:00,1974,,
venus,rashi,Aries,1975-03-20T04:30:00+00:00,1975,,
venus,rashi,Pisces,1975-07-09T18:50:37.500000+00:00,1975,,
venus,rashi,Aries,1975-10-30T22:01:52.500000+00:00,1975,,
venus,rashi,Pisces,1976-02-19T10:13:07.500000+00:00,1976,,
venus,rashi,Aries,1976-06-11T13:07:30+00:00,1976,,
venus,rashi,Pisces,1976-10-01T03:22:30+00:00,1976,,
venus,rashi,Aries,1977-01-22T07:35:37.500000+00:00,1977,,
venus,rashi,Pisces,1977-05-13T21:00:00+00:00,1977,,
venus,rashi,Aries,1977-09-03T23:37:30+00:00,1977,,
venus,rashi,Pisces,1977-12-24T12:05:37.500000+00:00,1977,,
venus,rashi,Aries,1978-04-16T16:07:30+00:00,1978,,
venus,rashi,Pisces,1978-08-06T06:28:07.500000+00:00,1978,,
venus,rashi,Aries,1978-11-27T10:01:52.500000+00:00,1978,,
venus,rashi,Pisces,1979-03-18T22:52:30+00:00,1979,,
venus,rashi,Aries,1979-07-10T01:13:07.500000+00:00,1979,,
venus,rashi,Pisces,1979-10-29T15:00:00+00:00,1979,,
venus,rashi,Aries,1980-02-19T19:13:07.500000+00:00,1980,,
venus,rashi,Pisces,1980-06-10T09:00:00+00:00,1980,,
venus,rashi,Aries,1980-10-01T11:54:22.500000+00:00,1980,,
venus,rashi,Pisces,1981-01-21T00:22:30+00:00,1981,,
venus,rashi,Aries,1981-05-14T03:50:37.500000+00:00,1981,,
venus,rashi,Pisces,1981-09-02T18:05:37.500000+00:00,1981,,
venus,rashi,Aries,1981-12-24T21:56:15+00:00,1981,,
venus,rashi,Pisces,1982-04-15T11:03:45+00:00,1982,,
venus,rashi,Aries,1982-08-06T13:35:37.500000+00:00,1982,,
venus,rashi,Pisces,1982-11-26T02:48:45+00:00,1982,,
venus,rashi,Aries,1983-03-19T06:50:37.500000+00:00,1983,,
venus,rashi,Pisces,1983-07-08T20:54:22.500000+00:00,1983,,
venus,rashi,Aries,1983-10-30T00:00:00+00:00,1983,,
venus,rashi,Pisces,1984-02-18T12:45:00+00:00,1984,,
venus,rashi,Aries,1984-06-10T15:45:00+00:00,1984,,
venus,rashi,Pisces,1984-09-30T05:43:07.500000+00:00,1984,,
venus,rashi,Aries,1985-01-21T09:45:00+00:00,1985,,
venus,rashi,Pisces,1985-05-12T22:58:07.500000+00:00,1985,,
venus,rashi,Aries,1985-09-03T01:58:07.500000+00:00,1985,,
venus,rashi,Pisces,1985-12-23T14:48:45+00:00,1985,,
venus,rashi,Aries,1986-04-15T18:33:45+00:00,1986,,
venus,rashi,Pisces,1986-08-05T08:31:52.500000+00:00,1986,,
venus,rashi,Aries,1986-11-26T12:00:00+00:00,1986,,
venus,rashi,Pisces,1987-03-18T01:01:52.500000+00:00,1987,,
venus,rashi,Aries,1987-07-09T03:56:15+00:00,1987,,
venus,rashi,Pisces,1987-10-28T17:31:52.500000+00:00,1987,,
venus,rashi,Aries,1988-02-18T21:22:30+00:00,1988,,
venus,rashi,Pisces,1988-06-09T10:58:07.500000+00:00,1988,,
venus,rashi,Aries,1988-09-30T14:03:45+00:00,1988,,
venus,rashi,Pisces,1989-01-20T03:05:37.500000+00:00,1989,,
venus,rashi,Aries,1989-05-13T06:28:07.500000+00:00,1989,,
venus,rashi,Pisces,1989-09-01T20:09:22.500000+00:00,1989,,
venus,rashi,Aries,1989-12-24T00:00:00+00:00,1989,,
venus,rashi,Pisces,1990-04-14T13:07:30+00:00,1990,,
venus,rashi,Aries,1990-08-05T16:07:30+00:00,1990,,
venus,rashi,Pisces,1990-11-25T05:31:52.500000+00:00,1990,,
venus,rashi,Aries,1991-03-18T09:05:37.500000+00:00,1991,,
venus,rashi,Pisces,1991-07-07T22:58:07.500000+00:00,1991,,
venus,rashi,Aries,1991-10-29T02:09:22.500000+00:00,1991,,
venus,rashi,Pisces,1992-02-17T15:11:15+00:00,1992,,
venus,rashi,Aries,1992-06-09T18:33:45+00:00,1992,,
venus,rashi,Pisces,1992-09-29T08:09:22.500000+00:00,1992,,
venus,rashi,Aries,1993-01-20T11:43:07.500000+00:00,1993,,
venus,rashi,Pisces,1993-05-12T01:01:52.500000+00:00,1993,,
venus,rashi,Aries,1993-09-02T04:13:07.500000+00:00,1993,,
venus,rashi,Pisces,1993-12-22T17:31:52.500000+00:00,1993,,
venus,rashi,Aries,1994-04-14T21:05:37.500000+00:00,1994,,
venus,rashi,Pisces,1994-08-04T10:30:00+00:00,1994,,
venus,rashi,Aries,1994-11-25T14:03:45+00:00,1994,,
venus,rashi,Pisces,1995-03-17T03:22:30+00:00,1995,,
venus,rashi,Aries,1995-07-08T06:33:45+00:00,1995,,
venus,rashi,Pisces,1995-10-27T20:09:22.500000+00:00,1995,,
venus,rashi,Aries,1996-02-17T23:26:15+00:00,1996,,
venus,rashi,Pisces,1996-06-08T12:56:15+00:00,1996,,
venus,rashi,Aries,1996-09-29T16:30:00+00:00,1996,,
venus,rashi,Pisces,1997-01-19T05:31:52.500000+00:00,1997,,
venus,rashi,Aries,1997-05-12T09:11:15+00:00,1997,,
venus,rashi,Pisces,1997-08-31T22:24:22.500000+00:00,1997,,
venus,rashi,Aries,1997-12-23T01:52:30+00:00,1997,,
venus,rashi,Pisces,1998-04-13T15:22:30+00:00,1998,,
venus,rashi,Aries,1998-08-04T18:33:45+00:00,1998,,
venus,rashi,Pisces,1998-11-24T08:09:22.500000+00:00,1998,,
venus,rashi,Aries,1999-03-17T11:31:52.500000+00:00,1999,,
venus,rashi,Pisces,1999-07-07T00:45:00+00:00,1999,,
venus,rashi,Aries,1999-10-28T04:13:07.500000+00:00,1999,,
venus,rashi,Pisces,2000-02-16T17:37:30+00:00,2000,,
venus,rashi,Aries,2000-06-08T21:11:15+00:00,2000,,
venus,rashi,Pisces,2000-09-28T10:35:37.500000+00:00,2000,,
venus,rashi,Aries,2001-01-19T13:41:15+00:00,2001,,
venus,rashi,Pisces,2001-05-11T03:00:00+00:00,2001,,
venus,rashi,Aries,2001-09-01T06:45:00+00:00,2001,,
venus,rashi,Pisces,2001-12-21T20:09:22.500000+00:00,2001,,
venus,rashi,Aries,2002-04-13T23:37:30+00:00,2002,,
venus,rashi,Pisces,2002-08-03T12:39:22.500000+00:00,2002,,
venus,rashi,Aries,2002-11-24T15:56:15+00:00,2002,,
venus,rashi,Pisces,2003-03-16T05:48:45+00:00,2003,,
venus,rashi,Aries,2003-07-07T09:11:15+00:00,2003,,
venus,rashi,Pisces,2003-10-26T22:41:15+00:00,2003,,
venus,rashi,Aries,2004-02-17T01:41:15+00:00,2004,,
venus,rashi,Pisces,2004-06-07T14:48:45+00:00,2004,,
venus,rashi,Aries,2004-09-28T18:39:22.500000+00:00,2004,,
venus,rashi,Pisces,2005-01-18T08:15:00+00:00,2005,,
venus,rashi,Aries,2005-05-11T11:37:30+00:00,2005,,
venus,rashi,Pisces,2005-08-31T00:45:00+00:00,2005,,
venus,rashi,Aries,2005-12-22T03:50:37.500000+00:00,2005,,
venus,rashi,Pisces,2006-04-12T17:26:15+00:00,2006,,
venus,rashi,Aries,2006-08-03T21:16:52.500000+00:00,2006,,
venus,rashi,Pisces,2006-11-23T10:46:52.500000+00:00,2006,,
venus,rashi,Aries,2007-03-16T13:46:52.500000+00:00,2007,,
venus,rashi,Pisces,2007-07-06T02:48:45+00:00,2007,,
venus,rashi,Aries,2007-10-27T06:16:52.500000+00:00,2007,,
venus,rashi,Pisces,2008-02-15T20:15:00+00:00,2008,,
venus,rashi,Aries,2008-06-07T23:48:45+00:00,2008,,
venus,rashi,Pisces,2008-09-27T12:50:37.500000+00:00,2008,,
venus,rashi,Aries,2009-01-18T15:50:37.500000+00:00,2009,,
venus,rashi,Pisces,2009-05-10T04:58:07.500000+00:00,2009,,
venus,rashi,Aries,2009-08-31T09:05:37.500000+00:00,2009,,
venus,rashi,Pisces,2009-12-20T22:52:30+00:00,2009,,
venus,rashi,Aries,2010-04-13T02:03:45+00:00,2010,,
venus,rashi,Pisces,2010-08-02T14:43:07.500000+00:00,2010,,
venus,rashi,Aries,2010-11-23T17:54:22.500000+00:00,2010,,
venus,rashi,Pisces,2011-03-15T07:58:07.500000+00:00,2011,,
venus,rashi,Aries,2011-07-06T11:54:22.500000+00:00,2011,,
venus,rashi,Pisces,2011-10-26T01:07:30+00:00,2011,,
venus,rashi,Aries,2012-02-16T03:45:00+00:00,2012,,
venus,rashi,Pisces,2012-06-06T16:46:52.500000+00:00,2012,,
venus,rashi,Aries,2012-09-27T20:48:45+00:00,2012,,
venus,rashi,Pisces,2013-01-17T10:52:30+00:00,2013,,
venus,rashi,Aries,2013-05-10T14:20:37.500000+00:00,2013,,
venus,rashi,Pisces,2013-08-30T02:48:45+00:00,2013,,
venus,rashi,Aries,2013-12-21T05:54:22.500000+00:00,2013,,
venus,rashi,Pisces,2014-04-11T19:35:37.500000+00:00,2014,,
venus,rashi,Aries,2014-08-02T23:48:45+00:00,2014,,
venus,rashi,Pisces,2014-11-22T13:30:00+00:00,2014,,
venus,rashi,Aries,2015-03-15T16:01:52.500000+00:00,2015,,
venus,rashi,Pisces,2015-07-05T04:52:30+00:00,2015,,
venus,rashi,Aries,2015-10-26T08:26:15+00:00,2015,,
venus,rashi,Pisces,2016-02-14T22:35:37.500000+00:00,2016,,
venus,rashi,Aries,2016-06-07T02:31:52.500000+00:00,2016,,
venus,rashi,Pisces,2016-09-26T15:16:52.500000+00:00,2016,,
venus,rashi,Aries,2017-01-17T17:43:07.500000+00:00,2017,,
venus,rashi,Pisces,2017-05-09T07:07:30+00:00,2017,,
venus,rashi,Aries,2017-08-30T11:26:15+00:00,2017,,
venus,rashi,Pisces,2017-12-20T01:35:37.500000+00:00,2017,,
venus,rashi,Aries,2018-04-12T04:35:37.500000+00:00,2018,,
venus,rashi,Pisces,2018-08-01T16:41:15+00:00,2018,,
venus,rashi,Aries,2018-11-22T19:58:07.500000+00:00,2018,,
venus,rashi,Pisces,2019-03-14T10:18:45+00:00,2019,,
venus,rashi,Aries,2019-07-05T14:31:52.500000+00:00,2019,,
venus,rashi,Pisces,2019-10-25T03:45:00+00:00,2019,,
venus,rashi,Aries,2020-02-15T05:54:22.500000+00:00,2020,,
venus,rashi,Pisces,2020-06-05T18:50:37.500000+00:00,2020,,
venus,rashi,Aries,2020-09-26T23:15:00+00:00,2020,,
venus,rashi,Pisces,2021-01-16T13:24:22.500000+00:00,2021,,
venus,rashi,Aries,2021-05-09T16:58:07.500000+00:00,2021,,
venus,rashi,Pisces,2021-08-29T05:03:45+00:00,2021,,
venus,rashi,Aries,2021-12-20T07:46:52.500000+00:00,2021,,
venus,rashi,Pisces,2022-04-10T21:50:37.500000+00:00,2022,,
venus,rashi,Aries,2022-08-02T02:20:37.500000+00:00,2022,,
venus,rashi,Pisces,2022-11-21T16:07:30+00:00,2022,,
venus,rashi,Aries,2023-03-14T18:28:07.500000+00:00,2023,,
venus,rashi,Pisces,2023-07-04T06:39:22.500000+00:00,2023,,
venus,rashi,Aries,2023-10-25T10:30:00+00:00,2023,,
venus,rashi,Pisces,2024-02-14T01:13:07.500000+00:00,2024,,
venus,rashi,Aries,2024-06-06T05:09:22.500000+00:00,2024,,
venus,rashi,Pisces,2024-09-25T17:37:30+00:00,2024,,
venus,rashi,Aries,2025-01-16T19:46:52.500000+00:00,2025,,
venus,rashi,Pisces,2025-05-08T09:05:37.500000+00:00,2025,,
venus,rashi,Aries,2025-08-29T14:03:45+00:00,2025,,
venus,rashi,Pisces,2025-12-19T04:13:07.500000+00:00,2025,,
venus,nakshatra,,1900-02-27T20:48:45+00:00,1900,Ashwini,1.0
venus,nakshatra,,1900-06-19T13:41:15+00:00,1900,Revati,4.0
venus,nakshatra,,1900-10-10T14:20:37.500000+00:00,1900,Ashwini,1.0
venus,nakshatra,,1901-01-29T22:46:52.500000+00:00,1901,Revati,4.0
venus,nakshatra,,1901-05-23T01:18:45+00:00,1901,Ashwini,1.0
venus,nakshatra,,1901-09-11T19:01:52.500000+00:00,1901,Revati,4.0
venus,nakshatra,,1902-01-03T02:20:37.500000+00:00,1902,Ashwini,1.0
venus,nakshatra,,1902-04-24T14:20:37.500000+00:00,1902,Revati,4.0
venus,nakshatra,,1902-08-15T12:33:45+00:00,1902,Ashwini,1.0
venus,nakshatra,,1902-12-05T00:05:37.500000+00:00,1902,Revati,4.0
venus,nakshatra,,1903-03-28T06:50:37.500000+00:00,1903,Ashwini,1.0
venus,nakshatra,,1903-07-18T00:50:37.500000+00:00,1903,Revati,4.0
venus,nakshatra,,1903-11-08T03:50:37.500000+00:00,1903,Ashwini,1.0
venus,nakshatra,,1904-02-27T12:33:45+00:00,1904,Revati,4.0
venus,nakshatra,,1904-06-19T12:56:15+00:00,1904,Ashwini,1.0
venus,nakshatra,,1904-10-09T05:09:22.500000+00:00,1904,Revati,4.0
venus,nakshatra,,1905-01-30T12:56:15+00:00,1905,Ashwini,1.0
venus,nakshatra,,1905-05-22T03:16:52.500000+00:00,1905,Revati,4.0
venus,nakshatra,,1905-09-12T02:31:52.500000+00:00,1905,Ashwini,1.0
venus,nakshatra,,1906-01-01T12:11:15+00:00,1906,Revati,4.0
venus,nakshatra,,1906-04-24T17:09:22.500000+00:00,1906,Ashwini,1.0
venus,nakshatra,,1906-08-14T11:15:00+00:00,1906,Revati,4.0
venus,nakshatra,,1906-12-05T16:30:00+00:00,1906,Ashwini,1.0
venus,nakshatra,,1907-03-27T02:48:45+00:00,1907,Revati,4.0
venus,nakshatra,,1907-07-18T01:35:37.500000+00:00,1907,Ashwini,1.0
venus,nakshatra,,1907-11-06T15:39:22.500000+00:00,1907,Revati,4.0
venus,nakshatra,,1908-02-27T23:09:22.500000+00:00,1908,Ashwini,1.0
venus,nakshatra,,1908-06-18T15:33:45+00:00,1908,Revati,4.0
venus,nakshatra,,1908-10-09T16:30:00+00:00,1908,Ashwini,1.0
venus,nakshatra,,1909-01-29T01:13:07.500000+00:00,1909,Revati,4.0
venus,nakshatra,,1909-05-22T03:56:15+00:00,1909,Ashwini,1.0
venus,nakshatra,,1909-09-10T21:28:07.500000+00:00,1909,Revati,4.0
venus,nakshatra,,1910-01-02T04:13:07.500000+00:00,1910,Ashwini,1.0
venus,nakshatra,,1910-04-23T16:18:45+00:00,1910,Revati,4.0
venus,nakshatra,,1910-08-14T15:00:00+00:00,1910,Ashwini,1.0
venus,nakshatra,,1910-12-04T02:43:07.500000+00:00,1910,Revati,4.0
venus,nakshatra,,1911-03-27T09:22:30+00:00,1911,Ashwini,1.0
venus,nakshatra,,1911-07-17T02:48:45+00:00,1911,Revati,4.0
venus,nakshatra,,1911-11-07T05:43:07.500000+00:00,1911,Ashwini,1.0
venus,nakshatra,,1912-02-26T15:05:37.500000+00:00,1912,Revati,4.0
venus,nakshatra,,1912-06-18T15:39:22.500000+00:00,1912,Ashwini,1.0
venus,nakshatra,,1912-10-08T07:35:37.500000+00:00,1912,Revati,4.0
venus,nakshatra,,1913-01-29T15:05:37.500000+00:00,1913,Ashwini,1.0
venus,nakshatra,,1913-05-21T05:09:22.500000+00:00,1913,Revati,4.0
venus,nakshatra,,1913-09-11T04:58:07.500000+00:00,1913,Ashwini,1.0
venus,nakshatra,,1913-12-31T14:48:45+00:00,1913,Revati,4.0
venus,nakshatra,,1914-04-23T19:41:15+00:00,1914,Ashwini,1.0
venus,nakshatra,,1914-08-13T13:30:00+00:00,1914,Revati,4.0
venus,nakshatra,,1914-12-04T18:22:30+00:00,1914,Ashwini,1.0
venus,nakshatra,,1915-03-26T04:58:07.500000+00:00,1915,Revati,4.0
venus,nakshatra,,1915-07-17T04:13:07.500000+00:00,1915,Ashwini,1.0
venus,nakshatra,,1915-11-05T18:11:15+00:00,1915,Revati,4.0
venus,nakshatra,,1916-02-27T01:30:00+00:00,1916,Ashwini,1.0
venus,nakshatra,,1916-06-17T17:31:52.500000+00:00,1916,Revati,4.0
venus,nakshatra,,1916-10-08T18:33:45+00:00,1916,Ashwini,1.0
venus,nakshatra,,1917-01-28T03:50:37.500000+00:00,1917,Revati,4.0
venus,nakshatra,,1917-05-21T06:33:45+00:00,1917,Ashwini,1.0
venus,nakshatra,,1917-09-09T23:43:07.500000+00:00,1917,Revati,4.0
venus,nakshatra,,1918-01-01T06:16:52.500000+00:00,1918,Ashwini,1.0
venus,nakshatra,,1918-04-22T18:16:52.500000+00:00,1918,Revati,4.0
venus,nakshatra,,1918-08-13T17:31:52.500000+00:00,1918,Ashwini,1.0
venus,nakshatra,,1918-12-03T05:26:15+00:00,1918,Revati,4.0
venus,nakshatra,,1919-03-26T11:43:07.500000+00:00,1919,Ashwini,1.0
venus,nakshatra,,1919-07-16T05:03:45+00:00,1919,Revati,4.0
venus,nakshatra,,1919-11-06T07:46:52.500000+00:00,1919,Ashwini,1.0
venus,nakshatra,,1920-02-25T17:26:15+00:00,1920,Revati,4.0
venus,nakshatra,,1920-06-17T18:22:30+00:00,1920,Ashwini,1.0
venus,nakshatra,,1920-10-07T10:07:30+00:00,1920,Revati,4.0
venus,nakshatra,,1921-01-28T17:15:00+00:00,1921,Ashwini,1.0
venus,nakshatra,,1921-05-20T07:13:07.500000+00:00,1921,Revati,4.0
venus,nakshatra,,1921-09-10T07:01:52.500000+00:00,1921,Ashwini,1.0
venus,nakshatra,,1921-12-30T17:31:52.500000+00:00,1921,Revati,4.0
venus,nakshatra,,1922-04-22T22:13:07.500000+00:00,1922,Ashwini,1.0
venus,nakshatra,,1922-08-12T15:33:45+00:00,1922,Revati,4.0
venus,nakshatra,,1922-12-03T20:20:37.500000+00:00,1922,Ashwini,1.0
venus,nakshatra,,1923-03-25T07:01:52.500000+00:00,1923,Revati,4.0
venus,nakshatra,,1923-07-16T06:50:37.500000+00:00,1923,Ashwini,1.0
venus,nakshatra,,1923-11-04T20:48:45+00:00,1923,Revati,4.0
venus,nakshatra,,1924-02-26T03:39:22.500000+00:00,1924,Ashwini,1.0
venus,nakshatra,,1924-06-16T19:30:00+00:00,1924,Revati,4.0
venus,nakshatra,,1924-10-07T20:43:07.500000+00:00,1924,Ashwini,1.0
venus,nakshatra,,1925-01-27T06:22:30+00:00,1925,Revati,4.0
venus,nakshatra,,1925-05-20T09:22:30+00:00,1925,Ashwini,1.0
venus,nakshatra,,1925-09-09T02:03:45+00:00,1925,Revati,4.0
venus,nakshatra,,1925-12-31T08:15:00+00:00,1925,Ashwini,1.0
venus,nakshatra,,1926-04-21T20:26:15+00:00,1926,Revati,4.0
venus,nakshatra,,1926-08-12T19:58:07.500000+00:00,1926,Ashwini,1.0
venus,nakshatra,,1926-12-02T08:09:22.500000+00:00,1926,Revati,4.0
venus,nakshatra,,1927-03-25T14:09:22.500000+00:00,1927,Ashwini,1.0
venus,nakshatra,,1927-07-15T06:56:15+00:00,1927,Revati,4.0
venus,nakshatra,,1927-11-05T09:50:37.500000+00:00,1927,Ashwini,1.0
venus,nakshatra,,1928-02-24T19:41:15+00:00,1928,Revati,4.0
venus,nakshatra,,1928-06-16T21:00:00+00:00,1928,Ashwini,1.0
venus,nakshatra,,1928-10-06T12:39:22.500000+00:00,1928,Revati,4.0
venus,nakshatra,,1929-01-27T19:13:07.500000+00:00,1929,Ashwini,1.0
venus,nakshatra,,1929-05-19T09:11:15+00:00,1929,Revati,4.0
venus,nakshatra,,1929-09-09T09:28:07.500000+00:00,1929,Ashwini,1.0
venus,nakshatra,,1929-12-29T20:09:22.500000+00:00,1929,Revati,4.0
venus,nakshatra,,1930-04-22T00:56:15+00:00,1930,Ashwini,1.0
venus,nakshatra,,1930-08-11T17:43:07.500000+00:00,1930,Revati,4.0
venus,nakshatra,,1930-12-02T22:18:45+00:00,1930,Ashwini,1.0
venus,nakshatra,,1931-03-24T09:22:30+00:00,1931,Revati,4.0
venus,nakshatra,,1931-07-15T09:28:07.500000+00:00,1931,Ashwini,1.0
venus,nakshatra,,1931-11-03T23:31:52.500000+00:00,1931,Revati,4.0
venus,nakshatra,,1932-02-25T06:00:00+00:00,1932,Ashwini,1.0
venus,nakshatra,,1932-06-15T21:22:30+00:00,1932,Revati,4.0
venus,nakshatra,,1932-10-06T22:52:30+00:00,1932,Ashwini,1.0
venus,nakshatra,,1933-01-26T08:54:22.500000+00:00,1933,Revati,4.0
venus,nakshatra,,1933-05-19T11:54:22.500000+00:00,1933,Ashwini,1.0
venus,nakshatra,,1933-09-08T04:30:00+00:00,1933,Revati,4.0
venus,nakshatra,,1933-12-30T10:07:30+00:00,1933,Ashwini,1.0
venus,nakshatra,,1934-04-20T22:30:00+00:00,1934,Revati,4.0
venus,nakshatra,,1934-08-11T22:30:00+00:00,1934,Ashwini,1.0
venus,nakshatra,,1934-12-01T10:46:52.500000+00:00,1934,Revati,4.0
venus,nakshatra,,1935-03-24T16:35:37.500000+00:00,1935,Ashwini,1.0
venus,nakshatra,,1935-07-14T08:54:22.500000+00:00,1935,Revati,4.0
